Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	348	856.217	403.391	
	349	853.652	403.399	
	350	851.511	403.219	
	351	849.651	403.085	
	352	847.878	402.984	
	353	845.919	402.933	
	354	844.157	402.732	
	355	842.903	402.667	
	356	842.154	402.593	
	357	842.129	402.573	
	358	842.397	402.619	
	359	842.808	402.654	
	360	843.442	402.728	
	361	844.213	402.741	
	362	845.509	402.719	
	363	846.846	402.758	
	364	848.501	402.749	
	365	850.394	402.831	
	366	852.645	402.902	
	367	855.274	403.002	
	368	858.251	402.984	
	369	861.361	403.047	
	370	864.695	403.120	
	371	868.069	403.244	
	372	871.757	403.361	
	373	875.104	403.481	
	374	878.356	403.694	
	375	881.306	404.051	
	376	884.541	404.250	
	377	887.762	405.206	
	378	891.542	405.431	
	379	894.687	406.371	
	380	897.820	407.741	
	381	902.004	408.202	
	382	905.631	409.289	
	383	909.193	411.264	
	384	913.296	412.583	
	385	917.506	414.255	
	386	921.570	416.071	
	387	925.970	417.293	
	388	930.771	418.244	
	389	934.998	420.055	
	390	939.539	421.608	
	391	943.514	423.954	
	392	948.144	425.225	
	393	950.739	426.677	
	394	952.481	428.956	
	395	954.440	431.254	
	396	955.392	435.924	
	397	957.220	440.669	
	398	960.863	444.279	
	399	964.856	446.025	
	400	968.035	446.537	
	401	971.281	446.136	
	402	974.824	444.647	
	403	978.339	442.950	
	404	982.151	440.626	
	405	986.011	437.472	
	406	989.401	435.565	
	407	992.494	434.214	
	408	996.183	432.685	
	409	999.357	431.194	
	410	1001.605	430.028	
	411	1003.847	428.042	
	412	1005.498	425.789	
	413	1006.488	423.583	
	414	1006.627	421.895	
	415	1006.067	421.374	
	416	1006.067	421.374	
	417	1008.546	420.279	
	418	1010.434	419.751	
	419	1010.434	419.751	
	420	1011.736	419.754	
	421	1012.876	419.722	
	422	1012.876	419.722	
	423	1013.302	418.363	
	424	1014.430	416.307	
	425	1015.675	414.053	
	426	1016.671	411.703	
	427	1018.033	410.420	
	428	1019.880	410.171	
	429	1019.674	409.943	
	430	1018.438	409.918	
	431	1017.914	409.928	
	432	1018.865	409.945	
	433	1020.574	409.952	
	434	1022.771	409.940	
	435	1022.771	409.940	
	436	1024.583	408.459	
	437	1026.116	407.201	
