Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	255	500.251	436.823	
	256	499.826	436.571	
	257	499.187	436.785	
	258	498.896	436.535	
	259	498.308	436.678	
	260	497.778	436.546	
	261	497.297	436.534	
	262	497.001	436.550	
	263	496.454	436.547	
	264	496.102	436.604	
	265	495.890	436.541	
	266	495.551	436.565	
	267	495.406	436.672	
	268	495.219	436.962	
	269	495.124	437.026	
	270	494.933	437.160	
	271	494.835	437.023	
	272	494.283	437.006	
	273	493.807	437.005	
	274	493.132	437.142	
	275	492.263	436.914	
	276	491.593	436.830	
	277	490.888	436.772	
	278	490.079	436.786	
	279	489.067	436.670	
	280	488.136	436.744	
	281	487.062	436.659	
	282	486.258	436.565	
	283	485.191	436.550	
	284	484.256	436.324	
	285	483.158	436.223	
	286	482.193	436.036	
	287	481.019	435.965	
	288	480.211	435.795	
	289	479.186	436.070	
	290	478.387	436.140	
	291	477.386	436.154	
	292	476.660	436.223	
	293	475.601	436.494	
	294	474.807	436.499	
	295	473.305	437.099	
	296	471.956	437.389	
	297	470.456	438.027	
	298	469.179	438.557	
	299	467.949	439.181	
	300	467.062	439.667	
	301	466.449	440.375	
	302	465.717	441.160	
	303	464.711	442.391	
	304	463.130	443.353	
	305	461.769	444.011	
	306	460.172	444.529	
	307	458.691	444.910	
	308	457.108	445.358	
	309	455.845	445.845	
	310	454.590	446.493	
	311	453.679	447.350	
	312	452.975	448.457	
	313	452.318	449.359	
	314	451.596	450.176	
	315	450.691	450.837	
	316	450.093	451.580	
	317	449.071	452.588	
	318	447.872	453.870	
	319	446.768	455.849	
	320	445.870	458.057	
	321	444.610	460.627	
	322	443.347	462.648	
	323	441.676	464.801	
	324	440.183	466.431	
	325	438.099	469.027	
	326	435.696	471.390	
	327	433.517	472.846	
	328	432.038	472.996	
	329	430.600	474.169	
	330	429.477	476.084	
	331	429.018	478.314	
	332	429.086	479.838	
	333	429.231	481.666	
	334	429.427	483.396	
	335	429.829	484.648	
	336	430.605	485.808	
	337	431.610	487.018	
	338	432.979	489.241	
	339	434.531	492.397	
	340	436.755	497.105	
	341	439.304	503.321	
	342	439.304	503.321	
	343	447.855	517.266	
	344	454.669	531.245	
	345	457.924	543.469	
	346	460.224	553.399	
	347	462.711	563.650	
	348	464.788	572.440	
	349	466.275	579.670	
	350	467.061	585.906	
	351	467.505	590.722	
	352	467.567	594.461	
	353	467.623	597.445	
	354	467.848	599.950	
	355	468.352	602.433	
	356	469.042	604.700	
	357	469.722	607.115	
	358	469.941	609.269	
	359	470.270	612.081	
	360	470.523	614.496	
	361	470.437	617.261	
	362	470.357	619.841	
	363	469.952	622.848	
	364	469.730	625.555	
	365	469.284	628.603	
	366	468.735	631.392	
	367	468.164	634.499	
	368	467.622	637.528	
	369	467.569	640.930	
	370	467.447	644.589	
	371	467.540	648.709	
	372	467.926	652.888	
	373	468.626	657.422	
	374	469.508	661.871	
	375	469.519	666.001	
	376	469.112	669.108	
	377	468.195	670.444	
	378	466.680	670.825	
	379	464.586	670.640	
	380	462.567	669.873	
	381	460.440	669.118	
	382	458.645	668.386	
	383	456.404	667.815	
	384	454.409	667.005	
	385	451.851	665.998	
	386	449.332	664.412	
	387	445.593	662.716	
	388	441.129	661.042	
	389	435.526	659.890	
	390	429.049	658.790	
	391	423.195	658.151	
	392	417.762	656.602	
	393	410.449	653.486	
	394	402.735	649.519	
	395	395.096	647.022	
	396	388.285	645.379	
	397	381.871	644.393	
	398	375.342	643.718	
	399	368.794	643.436	
	400	362.410	643.212	
	401	355.866	643.484	
	402	348.973	644.196	
	403	341.929	645.120	
	404	334.642	646.502	
	405	326.990	648.546	
	406	319.340	651.265	
	407	311.106	654.859	
	408	303.090	658.940	
	409	294.579	664.214	
	410	286.178	670.256	
	411	278.374	677.501	
	412	271.135	685.428	
	413	264.683	694.362	
	414	257.157	701.380	
	415	248.860	707.023	
	416	243.138	711.523	
	417	240.307	713.619	
	418	238.127	714.581	
	419	235.195	715.885	
	420	232.758	716.703	
	421	231.157	717.078	
	422	230.422	717.175	
	423	230.559	717.231	
	424	231.313	717.351	
	425	232.190	717.861	
	426	232.694	718.455	
	427	232.596	719.199	
	428	232.739	719.896	
	429	232.568	720.755	
	430	232.200	721.319	
	431	231.489	722.044	
	432	230.882	722.222	
	433	230.379	721.958	
	434	229.846	721.411	
	435	228.997	721.302	
	436	228.734	721.055	
	437	228.253	720.954	
	438	227.772	720.768	
	439	227.303	720.685	
	440	226.925	720.627	
	441	226.650	720.601	
	442	226.683	720.375	
	443	226.686	720.266	
	444	226.708	720.111	
	445	226.766	720.108	
	446	226.738	720.039	
	447	226.792	719.807	
	448	226.784	719.679	
	449	226.758	719.701	
	450	226.501	719.580	
	451	226.471	719.555	
	452	226.456	719.559	
	453	226.112	719.428	
