Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	235	2780.265	279.135	
	236	2779.878	277.250	
	237	2779.196	275.196	
	238	2779.332	273.219	
	239	2778.578	271.210	
	240	2778.821	269.250	
	241	2778.707	267.372	
	242	2778.393	265.787	
	243	2778.408	264.191	
	244	2779.033	262.819	
	245	2779.331	261.649	
	246	2779.924	260.542	
	247	2780.201	259.572	
	248	2780.655	258.909	
	249	2781.060	258.277	
	250	2781.423	258.116	
	251	2781.920	258.005	
	252	2782.529	258.213	
	253	2783.186	258.278	
	254	2783.568	258.797	
	255	2783.965	259.043	
	256	2784.922	259.418	
	257	2785.418	259.624	
	258	2785.175	260.358	
	259	2785.433	260.630	
	260	2784.985	261.375	
	261	2784.021	261.888	
	262	2783.199	262.239	
	263	2781.739	262.825	
	264	2780.491	263.114	
	265	2779.714	263.338	
	266	2778.689	263.473	
	267	2777.794	263.383	
	268	2776.605	263.103	
	269	2775.934	263.022	
	270	2775.342	262.441	
	271	2774.304	261.873	
	272	2773.572	261.155	
	273	2772.532	260.529	
	274	2771.734	259.780	
	275	2770.576	259.374	
	276	2769.753	259.172	
	277	2769.037	258.903	
	278	2768.065	258.946	
	279	2767.241	259.051	
	280	2766.651	259.112	
	281	2765.868	259.495	
	282	2764.632	259.872	
	283	2763.376	260.314	
	284	2762.001	260.832	
	285	2760.536	261.303	
	286	2758.511	261.776	
	287	2756.619	262.484	
	288	2754.759	263.020	
	289	2752.699	263.877	
	290	2750.735	264.573	
	291	2748.359	265.528	
	292	2746.342	266.533	
	293	2744.907	267.344	
	294	2743.079	268.534	
	295	2741.672	269.785	
	296	2740.116	270.894	
	297	2739.115	272.063	
	298	2737.798	273.237	
	299	2736.787	274.236	
	300	2735.833	274.955	
	301	2735.123	275.944	
	302	2734.924	276.737	
	303	2734.583	277.676	
	304	2734.115	278.452	
	305	2733.697	279.242	
	306	2733.039	280.070	
	307	2732.079	280.825	
	308	2731.417	281.352	
	309	2730.003	282.101	


End of Keyframe Data

