Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	241	1692.470	364.181	
	242	1692.470	364.181	
	243	1692.480	364.190	
	244	1692.389	364.146	
	245	1692.450	364.132	
	246	1692.450	364.132	
	247	1692.450	364.132	
	248	1692.526	364.097	
	249	1692.548	364.164	
	250	1692.548	364.164	
	251	1692.548	364.164	
	252	1692.555	364.208	
	253	1692.544	364.179	
	254	1692.544	364.179	
	255	1692.544	364.179	
	256	1692.516	364.131	
	257	1692.535	364.145	
	258	1692.535	364.145	
	259	1692.536	364.146	
	260	1692.562	364.154	
	261	1692.551	364.196	
	262	1692.536	364.151	
	263	1692.542	364.133	
	264	1692.522	364.110	
	265	1692.519	364.099	
	266	1692.595	364.188	
	267	1691.156	363.230	
	268	1688.765	360.092	
	269	1687.561	358.893	
	270	1686.667	358.281	
	271	1686.158	357.758	
	272	1685.503	356.840	
	273	1684.596	355.543	
	274	1683.763	354.325	
	275	1683.879	354.112	
	276	1684.314	354.550	
	277	1686.740	356.430	
	278	1687.206	356.701	
	279	1687.209	356.706	
	280	1687.253	356.742	
	281	1687.253	356.742	
	282	1687.253	356.742	
	283	1687.278	356.758	
	284	1687.260	356.797	
	285	1687.258	356.796	
	286	1687.258	356.795	
	287	1687.243	356.800	
	288	1687.278	356.835	
	289	1687.316	356.844	
	290	1687.282	356.804	
	291	1687.281	356.825	
	292	1687.281	356.826	
	293	1687.284	356.830	
	294	1687.276	356.832	
	295	1687.275	356.831	
	296	1687.275	356.831	
	297	1687.275	356.831	
	298	1687.276	356.831	


End of Keyframe Data

