Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	312	691.559	453.506	
	313	693.564	453.322	
	314	695.665	453.060	
	315	697.373	453.333	
	316	698.897	453.425	
	317	699.891	453.308	
	318	700.462	453.292	
	319	701.192	453.344	
	320	702.065	453.305	
	321	702.986	453.139	
	322	704.148	452.785	
	323	705.828	452.740	
	324	707.596	451.982	
	325	709.636	451.489	
	326	711.925	451.178	
	327	714.653	450.943	
	328	718.136	450.941	
	329	721.821	450.903	
	330	725.895	450.741	
	331	730.409	450.902	
	332	735.571	450.779	
	333	741.012	450.678	
	334	746.384	450.885	
	335	751.815	450.905	
	336	756.820	450.324	
	337	761.406	449.001	
	338	765.465	447.591	
	339	769.918	446.016	
	340	774.979	445.152	
	341	780.022	445.114	
	342	784.527	445.283	
	343	784.527	445.283	
	344	788.591	443.802	
	345	792.397	442.909	
	346	796.322	441.779	
	347	800.301	440.751	
	348	804.198	440.006	
	349	808.406	439.012	
	350	812.158	437.994	
	351	816.098	436.847	
	352	820.060	435.633	
	353	823.432	434.125	
	354	827.808	432.179	
	355	830.485	429.808	
	356	833.696	427.712	
	357	837.557	425.613	
	358	841.571	423.686	
	359	846.006	421.891	
	360	850.897	420.336	
	361	856.205	419.253	
	362	861.590	418.704	
	363	867.093	418.621	
	364	873.046	419.185	
	365	879.560	419.512	
	366	886.491	420.075	
	367	893.957	420.498	
	368	900.758	420.625	
	369	906.503	421.580	
	370	911.334	424.036	
	371	913.222	426.967	
	372	914.105	427.879	
	373	916.549	426.542	
	374	916.549	426.542	
	375	918.421	423.070	
	376	919.284	419.569	
	377	921.451	417.175	
	378	922.302	416.462	
	379	922.714	416.871	
	380	923.286	418.227	
	381	923.549	419.385	
	382	923.729	419.619	
	383	924.291	418.497	
	384	924.452	415.978	
	385	924.356	413.083	
	386	923.031	410.487	
	387	922.185	408.223	
	388	920.042	406.010	
	389	917.575	403.801	
	390	914.991	402.544	
	391	911.238	401.963	
	392	907.794	401.494	
	393	903.847	401.622	
	394	899.529	401.834	
	395	895.353	402.529	
	396	891.135	404.102	
	397	886.813	405.616	
	398	883.532	406.532	
	399	880.136	406.617	
	400	876.178	405.533	
	401	872.332	403.260	
	402	868.023	400.806	
	403	862.708	399.030	
	404	856.411	398.889	
	405	851.145	398.919	
	406	847.569	398.910	
	407	844.292	398.855	
	408	841.199	398.829	
	409	838.616	398.842	
	410	836.476	398.652	
	411	834.618	398.520	
	412	832.831	398.447	
	413	830.870	398.398	
	414	829.092	398.199	
	415	827.841	398.142	
	416	827.080	398.076	
	417	827.055	398.053	
	418	827.328	398.095	
	419	827.746	398.131	
	420	828.371	398.209	
	421	829.140	398.224	
	422	830.436	398.202	
	423	831.775	398.242	
	424	833.429	398.226	
	425	835.329	398.299	
	426	837.592	398.364	
	427	840.222	398.463	
	428	843.216	398.461	
	429	846.327	398.515	
	430	849.689	398.577	
	431	853.047	398.708	
	432	856.727	398.846	
	433	860.100	398.895	
	434	863.444	398.932	
	435	866.578	398.975	
	436	869.970	399.014	
	437	873.872	399.077	
	438	877.955	399.043	
	439	881.819	399.215	
	440	886.309	399.328	
	441	890.703	399.551	
	442	895.710	400.029	
	443	900.626	401.183	
	444	904.107	402.700	
	445	908.371	404.398	
	446	912.748	405.789	
	447	916.821	407.374	
	448	921.095	408.572	
	449	925.929	410.019	
	450	930.559	411.529	
	451	934.189	413.503	
	452	938.126	415.005	
	453	940.731	416.269	
	454	942.782	418.377	
	455	943.757	421.969	
	456	945.291	426.107	
	457	947.366	430.336	
	458	951.224	433.648	
	459	954.705	435.608	
	460	957.720	436.122	
	461	960.918	435.869	
	462	964.436	434.356	
	463	968.265	432.381	
	464	972.340	429.664	
	465	975.762	427.203	
	466	979.124	425.243	
	467	982.113	424.013	
	468	985.156	423.238	
	469	988.354	422.134	
	470	990.966	420.655	
	471	993.180	418.516	
	472	994.861	416.212	
	473	995.967	413.811	
	474	996.556	411.501	
	475	995.900	409.746	
	476	994.788	408.530	
	477	993.009	408.074	
	478	990.539	408.581	
	479	989.490	409.204	
	480	989.155	409.602	
	481	988.752	409.992	
	482	988.131	409.757	
	483	989.014	408.507	
	484	989.799	406.413	
	485	990.710	404.143	
	486	991.767	401.945	
	487	992.583	400.223	
	488	991.736	400.022	
	489	992.397	399.935	
	490	995.098	400.055	
	491	997.260	400.139	
	492	999.525	400.153	
	493	1001.965	400.223	
	494	1004.721	400.445	
	495	1004.721	400.445	
	496	1005.982	398.445	
	497	1007.424	396.697	
	498	1008.212	395.308	
	499	1009.205	394.058	
	500	1010.216	393.554	
	501	1011.001	393.009	
	502	1011.487	393.010	
	503	1012.009	392.873	
	504	1012.302	393.297	
	505	1012.465	393.409	
	506	1012.570	393.547	
	507	1012.528	394.336	
	508	1012.443	394.848	
	509	1012.157	395.603	
	510	1011.561	396.998	
	511	1011.004	398.863	
	512	1010.973	400.966	
	513	1011.457	402.462	
	514	1012.287	404.333	
	515	1013.629	405.628	
	516	1015.547	406.374	
	517	1017.798	405.894	
	518	1020.412	405.161	
	519	1023.610	403.837	
	520	1026.682	402.538	
